Survey year,Unitid,Institution name,Institution Size,Illegal weapons possession,Drug law violations,Liquor law violations
2006,110547,California State University-Dominguez Hills,12068,0,0,0
2007,110547,California State University-Dominguez Hills,12082,0,0,0
2008,110547,California State University-Dominguez Hills,12851,0,0,0
2009,110547,California State University-Dominguez Hills,14477,0,3,0
2010,110547,California State University-Dominguez Hills,13854,0,1,1
2011,110547,California State University-Dominguez Hills,14364,0,4,1
2012,110547,California State University-Dominguez Hills,13933,0,0,0
2013,110547,California State University-Dominguez Hills,14670,0,5,1
2014,110547,California State University-Dominguez Hills,14687,4,0,0
2001,110556,California State University-Fresno,20007,1,3,48
2002,110556,California State University-Fresno,21272,0,5,11
2003,110556,California State University-Fresno,22342,0,3,46
2004,110556,California State University-Fresno,19781,0,6,144
2005,110556,California State University-Fresno,20371,0,20,100
2006,110556,California State University-Fresno,22098,2,6,207
2007,110556,California State University-Fresno,22383,0,18,196
2008,110556,California State University-Fresno,22613,2,16,88
2009,110556,California State University-Fresno,21500,0,49,147
2010,110556,California State University-Fresno,20932,0,47,154
2011,110556,California State University-Fresno,21981,0,20,179
2012,110556,California State University-Fresno,22565,0,7,99
2013,110556,California State University-Fresno,23060,0,7,126
2014,110556,California State University-Fresno,23179,0,24,129
2001,110565,California State University-Fullerton,30357,0,3,2
2002,110565,California State University-Fullerton,32143,1,11,23
2003,110565,California State University-Fullerton,32592,1,21,46
2004,110565,California State University-Fullerton,32744,1,29,33
2005,110565,California State University-Fullerton,35040,1,15,43
2006,110565,California State University-Fullerton,35921,1,24,36
2007,110565,California State University-Fullerton,37130,0,0,0
2008,110565,California State University-Fullerton,36996,0,0,65
2009,110565,California State University-Fullerton,36262,1,1,82
2010,110565,California State University-Fullerton,35590,0,0,141
2011,110565,California State University-Fullerton,36156,0,122,256
2012,110565,California State University-Fullerton,37677,0,110,218
2013,110565,California State University-Fullerton,38325,5,43,59
2014,110565,California State University-Fullerton,38128,0,62,180
2001,110574,California State University-East Bay,13240,0,0,0
2002,110574,California State University-East Bay,13876,0,0,0
2003,110574,California State University-East Bay,13455,0,3,0
2004,110574,California State University-East Bay,13061,0,0,0
2005,110574,California State University-East Bay,12535,0,0,0
2006,110574,California State University-East Bay,12706,0,0,3
2007,110574,California State University-East Bay,13124,0,0,0
2008,110574,California State University-East Bay,14167,1,0,7
2009,110574,California State University-East Bay,14749,1,4,1
2010,110574,California State University-East Bay,12889,0,4,38
2011,110574,California State University-East Bay,13160,1,24,5
2012,110574,California State University-East Bay,13851,0,12,1
2013,110574,California State University-East Bay,14526,0,75,125
2014,110574,California State University-East Bay,14823,2,53,112
2001,110583,California State University-Long Beach,33259,0,5,77
2002,110583,California State University-Long Beach,34566,1,3,169
2003,110583,California State University-Long Beach,34715,3,15,248
2004,110583,California State University-Long Beach,33479,4,3,271
2005,110583,California State University-Long Beach,34547,1,6,97
2006,110583,California State University-Long Beach,35574,0,4,12
2007,110583,California State University-Long Beach,36868,2,33,220
2008,110583,California State University-Long Beach,37891,0,82,332
2009,110583,California State University-Long Beach,35557,0,50,224
2010,110583,California State University-Long Beach,33416,0,37,223
2011,110583,California State University-Long Beach,34870,0,123,202
2012,110583,California State University-Long Beach,36279,3,29,139
2013,110583,California State University-Long Beach,35586,3,65,154
2014,110583,California State University-Long Beach,36809,2,74,151
2001,110592,California State University-Los Angeles,20675,0,0,0
2002,110592,California State University-Los Angeles,21099,1,1,1
2003,110592,California State University-Los Angeles,20637,0,4,0
2004,110592,California State University-Los Angeles,20307,0,0,0
2005,110592,California State University-Los Angeles,20034,1,0,0
2006,110592,California State University-Los Angeles,20565,2,8,9
2007,110592,California State University-Los Angeles,21051,2,17,10
2008,110592,California State University-Los Angeles,20743,9,33,88
2009,110592,California State University-Los Angeles,20619,6,26,239
2010,110592,California State University-Los Angeles,20142,0,17,29
2011,110592,California State University-Los Angeles,21284,1,22,189
2012,110592,California State University-Los Angeles,21755,0,105,460
2013,110592,California State University-Los Angeles,23258,1,269,328
2014,110592,California State University-Los Angeles,24488,0,114,288
2001,110608,California State University-Northridge,31448,0,10,1
2002,110608,California State University-Northridge,33579,1,11,47
2003,110608,California State University-Northridge,33426,3,12,43
2004,110608,California State University-Northridge,31341,3,24,96
2005,110608,California State University-Northridge,33243,0,14,76
2006,110608,California State University-Northridge,34560,8,47,93
2007,110608,California State University-Northridge,35446,0,18,37
2008,110608,California State University-Northridge,36208,5,103,141
2009,110608,California State University-Northridge,35198,8,134,188
2010,110608,California State University-Northridge,35272,2,86,118
2011,110608,California State University-Northridge,36911,3,107,297
2012,110608,California State University-Northridge,36164,3,131,192
2013,110608,California State University-Northridge,38310,0,210,207
2014,110608,California State University-Northridge,40131,4,175,263
2001,110617,California State University-Sacramento,26923,0,23,183
2002,110617,California State University-Sacramento,28558,2,20,228
2003,110617,California State University-Sacramento,28375,16,6,310
2004,110617,California State University-Sacramento,27972,3,3,402
2005,110617,California State University-Sacramento,27932,1,6,181
2006,110617,California State University-Sacramento,28529,0,35,331
2007,110617,California State University-Sacramento,28829,2,14,265
2008,110617,California State University-Sacramento,29011,1,22,203
2009,110617,California State University-Sacramento,29241,6,40,206
2010,110617,California State University-Sacramento,27033,0,30,144
2011,110617,California State University-Sacramento,28016,0,54,177
2012,110617,California State University-Sacramento,28539,0,32,134
2013,110617,California State University-Sacramento,28811,0,56,182
2014,110617,California State University-Sacramento,29349,2,134,200
2001,110635,University of California-Berkeley,32128,5,88,188
2002,110635,University of California-Berkeley,33145,1,113,279
2003,110635,University of California-Berkeley,33065,1,90,319
2004,110635,University of California-Berkeley,32803,4,46,529
2005,110635,University of California-Berkeley,33547,2,96,707
2006,110635,University of California-Berkeley,33920,4,159,992
2007,110635,University of California-Berkeley,34940,0,188,736
2008,110635,University of California-Berkeley,35396,0,113,610
2009,110635,University of California-Berkeley,35830,2,147,503
2010,110635,University of California-Berkeley,35833,0,125,611
2011,110635,University of California-Berkeley,36137,3,104,289
2012,110635,University of California-Berkeley,35893,1,107,325
2013,110635,University of California-Berkeley,36198,1,45,24
2014,110635,University of California-Berkeley,37565,11,52,16
2001,110644,University of California-Davis,27292,0,37,183
2002,110644,University of California-Davis,29087,2,46,101
2003,110644,University of California-Davis,29402,16,38,214
2004,110644,University of California-Davis,29210,2,31,269
2005,110644,University of California-Davis,28815,1,26,180
2006,110644,University of California-Davis,29628,2,44,312
2007,110644,University of California-Davis,29796,1,32,268
2008,110644,University of California-Davis,30568,1,35,219
2009,110644,University of California-Davis,31247,0,68,192
2010,110644,University of California-Davis,31392,0,87,202
2011,110644,University of California-Davis,31732,1,67,256
2012,110644,University of California-Davis,32354,0,27,9
2013,110644,University of California-Davis,33307,2,19,1
2014,110644,University of California-Davis,34508,1,27,7
2001,110653,University of California-Irvine,21885,5,68,121
2002,110653,University of California-Irvine,23779,12,37,147
2003,110653,University of California-Irvine,24273,2,22,181
2004,110653,University of California-Irvine,24344,2,7,189
2005,110653,University of California-Irvine,24400,0,54,227
2006,110653,University of California-Irvine,25230,1,55,423
2007,110653,University of California-Irvine,26483,2,13,654
2008,110653,University of California-Irvine,26984,0,47,519
2009,110653,University of California-Irvine,27142,0,33,435
2010,110653,University of California-Irvine,26994,2,14,414
2011,110653,University of California-Irvine,27189,1,69,713
2012,110653,University of California-Irvine,27479,2,28,607
2013,110653,University of California-Irvine,28895,2,45,448
2014,110653,University of California-Irvine,30051,2,34,552
2001,110662,University of California-Los Angeles,37494,0,34,259
2002,110662,University of California-Los Angeles,37599,0,97,390
2003,110662,University of California-Los Angeles,37055,0,55,460
2004,110662,University of California-Los Angeles,35966,0,64,604
2005,110662,University of California-Los Angeles,35625,3,111,742
2006,110662,University of California-Los Angeles,36611,1,130,1004
2007,110662,University of California-Los Angeles,37476,9,184,909
2008,110662,University of California-Los Angeles,38220,2,103,379
2009,110662,University of California-Los Angeles,38550,1,127,601
2010,110662,University of California-Los Angeles,38157,4,122,681
2011,110662,University of California-Los Angeles,39271,4,191,645
2012,110662,University of California-Los Angeles,39945,4,90,585
2013,110662,University of California-Los Angeles,40795,1,86,407
2014,110662,University of California-Los Angeles,41845,1,87,386
2001,110671,University of California-Riverside,14429,0,14,25
2002,110671,University of California-Riverside,15934,5,26,98
2003,110671,University of California-Riverside,17296,6,8,217
2004,110671,University of California-Riverside,17104,1,28,309
2005,110671,University of California-Riverside,16622,18,42,101
2006,110671,University of California-Riverside,16875,5,38,81
2007,110671,University of California-Riverside,17187,3,37,11
2008,110671,University of California-Riverside,18079,9,55,8
2009,110671,University of California-Riverside,19384,1,131,21
2010,110671,University of California-Riverside,20692,0,146,20
2011,110671,University of California-Riverside,20900,2,133,54
2012,110671,University of California-Riverside,20947,3,232,19
2013,110671,University of California-Riverside,21207,3,3,7
2014,110671,University of California-Riverside,21498,2,3,15
2001,110680,University of California-San Diego,21558,4,138,920
2002,110680,University of California-San Diego,23528,6,151,1051
2003,110680,University of California-San Diego,24105,2,149,1034
2004,110680,University of California-San Diego,24663,17,145,1191
2005,110680,University of California-San Diego,25320,21,117,1237
2006,110680,University of California-San Diego,26247,2,132,1382
2007,110680,University of California-San Diego,27020,6,144,1587
2008,110680,University of California-San Diego,27520,0,0,3
2009,110680,University of California-San Diego,28418,0,17,5
2010,110680,University of California-San Diego,29176,0,94,1050
2011,110680,University of California-San Diego,28593,5,357,1238
2012,110680,University of California-San Diego,28294,9,588,1781
2013,110680,University of California-San Diego,29517,3,403,1707
2014,110680,University of California-San Diego,30709,7,496,1879
2001,110705,University of California-Santa Barbara,20373,5,141,1416
2002,110705,University of California-Santa Barbara,20559,3,163,790
2003,110705,University of California-Santa Barbara,20847,8,102,616
2004,110705,University of California-Santa Barbara,21026,2,79,1102
2005,110705,University of California-Santa Barbara,21016,6,235,1188
2006,110705,University of California-Santa Barbara,21082,4,276,1384
2007,110705,University of California-Santa Barbara,21410,3,141,1211
2008,110705,University of California-Santa Barbara,21868,5,498,1128
2009,110705,University of California-Santa Barbara,22850,1,354,1006
2010,110705,University of California-Santa Barbara,22218,5,267,772
2011,110705,University of California-Santa Barbara,21685,1,492,955
2012,110705,University of California-Santa Barbara,21927,1,350,751
2013,110705,University of California-Santa Barbara,22225,1,181,752
2014,110705,University of California-Santa Barbara,23051,0,174,487
2001,110714,University of California-Santa Cruz,13170,6,483,935
2002,110714,University of California-Santa Cruz,14139,2,627,1234
2003,110714,University of California-Santa Cruz,14997,14,714,1335
2004,110714,University of California-Santa Cruz,15036,10,665,1406
2005,110714,University of California-Santa Cruz,15012,4,605,1257
2006,110714,University of California-Santa Cruz,15364,6,788,1526
2007,110714,University of California-Santa Cruz,15825,2,860,1943
2008,110714,University of California-Santa Cruz,16615,15,1068,2182
2009,110714,University of California-Santa Cruz,16775,18,949,1794
2010,110714,University of California-Santa Cruz,17187,4,894,3566
2011,110714,University of California-Santa Cruz,17454,9,1002,1683
2012,110714,University of California-Santa Cruz,17404,11,869,1681
2013,110714,University of California-Santa Cruz,17203,5,1214,992
2014,110714,University of California-Santa Cruz,17866,4,306,322
2001,119605,National University,18267,0,0,1
2002,119605,National University,17865,0,0,0
2003,119605,National University,17064,0,0,0
2004,119605,National University,25684,0,0,0
2005,119605,National University,26035,0,0,0
2006,119605,National University,25844,0,0,0
2007,119605,National University,26363,0,0,0
2008,119605,National University,15521,0,0,0
2009,119605,National University,15553,0,0,0
2010,119605,National University,16249,0,0,0
2011,119605,National University,16671,0,0,0
2012,119605,National University,17898,0,0,0
2013,119605,National University,18207,0,0,0
2014,119605,National University,17608,0,0,0
2001,122409,San Diego State University,34171,3,102,486
2002,122409,San Diego State University,34304,4,84,434
2003,122409,San Diego State University,32803,1,49,491
2004,122409,San Diego State University,32043,6,95,495
2005,122409,San Diego State University,31802,6,56,383
2006,122409,San Diego State University,33441,3,66,566
2007,122409,San Diego State University,35695,6,94,669
2008,122409,San Diego State University,34889,15,56,381
2009,122409,San Diego State University,32817,9,8,296
2010,122409,San Diego State University,29187,5,29,211
2011,122409,San Diego State University,30541,7,58,289
2012,122409,San Diego State University,30843,13,91,173
2013,122409,San Diego State University,31899,16,72,364
2014,122409,San Diego State University,33483,13,272,0
2001,122597,San Francisco State University,26866,0,219,161
2002,122597,San Francisco State University,28378,0,136,115
2003,122597,San Francisco State University,29686,7,113,161
2004,122597,San Francisco State University,28804,6,134,126
2005,122597,San Francisco State University,28950,3,33,5
2006,122597,San Francisco State University,29628,0,0,0
2007,122597,San Francisco State University,30125,0,0,0
2008,122597,San Francisco State University,30014,5,0,1180
2009,122597,San Francisco State University,30469,0,0,109
2010,122597,San Francisco State University,29718,1,12,433
2011,122597,San Francisco State University,29541,0,0,235
2012,122597,San Francisco State University,30500,0,31,169
2013,122597,San Francisco State University,29905,0,9,170
2014,122597,San Francisco State University,29465,0,10,224
2001,122612,University of San Francisco,8063,0,62,160
2002,122612,University of San Francisco,8194,1,66,216
2003,122612,University of San Francisco,8159,3,100,287
2004,122612,University of San Francisco,8271,6,73,268
2005,122612,University of San Francisco,8457,1,109,354
2006,122612,University of San Francisco,8549,1,122,418
2007,122612,University of San Francisco,8714,1,113,470
2008,122612,University of San Francisco,8750,0,66,262
2009,122612,University of San Francisco,9008,4,184,393
2010,122612,University of San Francisco,9557,0,73,260
2011,122612,University of San Francisco,9799,0,160,336
2012,122612,University of San Francisco,10040,2,114,244
2013,122612,University of San Francisco,10112,3,110,274
2014,122612,University of San Francisco,10689,1,76,125
2001,122755,San Jose State University,28007,9,18,18
2002,122755,San Jose State University,30350,12,14,9
2003,122755,San Jose State University,28932,6,36,26
2004,122755,San Jose State University,29044,4,23,20
2005,122755,San Jose State University,29975,7,47,35
2006,122755,San Jose State University,29604,3,35,50
2007,122755,San Jose State University,31906,0,64,81
2008,122755,San Jose State University,32746,10,16,18
2009,122755,San Jose State University,31280,0,11,11
2010,122755,San Jose State University,29076,2,3,1
2011,122755,San Jose State University,30236,7,130,56
2012,122755,San Jose State University,30448,17,197,43
2013,122755,San Jose State University,31278,13,128,299
2014,122755,San Jose State University,32713,6,112,262
2001,123961,University of Southern California,29813,0,12,68
2002,123961,University of Southern California,30682,4,32,178
2003,123961,University of Southern California,31606,0,50,150
2004,123961,University of Southern California,32160,3,14,11
2005,123961,University of Southern California,32836,4,14,24
2006,123961,University of Southern California,33389,4,44,39
2007,123961,University of Southern California,33408,1,68,24
2008,123961,University of Southern California,33747,0,47,29
2009,123961,University of Southern California,34824,3,95,107
2010,123961,University of Southern California,36896,6,110,238
2011,123961,University of Southern California,38010,9,72,112
2012,123961,University of Southern California,39958,4,64,163
2013,123961,University of Southern California,41368,4,95,295
2014,123961,University of Southern California,42453,4,36,484
2001,154022,Ashford University,479,0,2,6
2002,154022,Ashford University,492,1,1,24
2003,154022,Ashford University,518,0,1,1
2004,154022,Ashford University,459,1,2,1
2005,154022,Ashford University,814,2,0,4
2006,154022,Ashford University,3836,0,1,12
2007,154022,Ashford University,10568,0,3,6
2008,154022,Ashford University,25605,0,2,47
2009,154022,Ashford University,46835,0,0,24
2010,154022,Ashford University,63096,0,4,14
2011,154022,Ashford University,74596,1,1,22
2012,154022,Ashford University,77734,0,2,7
2013,154022,Ashford University,58104,0,1,2
2014,154022,Ashford University,51237,0,0,0
2014,163204,University of Maryland-University College,47906,0,0,0
2012,164988,Boston University,32603,0,0,0
2013,164988,Boston University,32411,0,0,0
2014,164988,Boston University,32112,0,0,0
2014,169248,Central Michigan University,26879,0,0,0
2001,177065,Columbia College,8564,0,0,0
2002,177065,Columbia College,8958,0,0,0
2003,177065,Columbia College,10146,0,0,0
2004,177065,Columbia College,11017,0,0,0
2005,177065,Columbia College,11792,0,0,0
2006,177065,Columbia College,12280,0,0,0
2007,177065,Columbia College,12954,0,0,0
2008,177065,Columbia College,14081,0,0,0
2009,177065,Columbia College,15556,0,0,0
2010,177065,Columbia College,16962,0,0,0
2011,177065,Columbia College,18091,0,0,0
2012,177065,Columbia College,17830,0,0,0
2013,177065,Columbia College,16946,0,0,0
2014,177065,Columbia College,16567,0,0,0
2001,178721,Park University,9482,0,0,0
2002,178721,Park University,10123,0,0,0
2003,178721,Park University,11868,0,0,0
2004,178721,Park University,12548,0,0,0
2005,178721,Park University,13253,0,0,0
2006,178721,Park University,13182,0,0,0
2007,178721,Park University,13259,0,0,0
2008,178721,Park University,12457,0,0,0
2009,178721,Park University,12775,0,0,0
2010,178721,Park University,12022,0,0,0
2011,178721,Park University,11759,0,0,0
2012,178721,Park University,11765,0,0,0
2013,178721,Park University,10978,0,0,0
2014,178721,Park University,10792,0,0,0
2001,179894,Webster University,15402,0,0,0
2002,179894,Webster University,17249,0,0,0
2003,179894,Webster University,18740,0,0,0
2004,179894,Webster University,19038,0,0,0
2005,179894,Webster University,18407,0,0,0
2006,179894,Webster University,18963,0,0,0
2007,179894,Webster University,19398,0,0,0
2008,179894,Webster University,19154,0,0,0
2009,179894,Webster University,19372,0,0,0
2010,179894,Webster University,19342,0,0,0
2011,179894,Webster University,19224,0,0,0
2012,179894,Webster University,18456,0,0,0
2013,179894,Webster University,17904,0,0,0
2014,179894,Webster University,16769,0,0,0
2012,196413,Syracuse University,21029,0,0,0
2013,196413,Syracuse University,21267,0,0,0
2014,196413,Syracuse University,21492,0,0,0
2007,211440,Carnegie Mellon University,10326,0,0,0
2008,211440,Carnegie Mellon University,10875,0,0,0
2009,211440,Carnegie Mellon University,11197,0,0,0
2010,211440,Carnegie Mellon University,11340,0,0,0
2011,211440,Carnegie Mellon University,11531,0,0,0
2012,211440,Carnegie Mellon University,11978,0,0,0
2013,211440,Carnegie Mellon University,12367,0,0,0
2014,211440,Carnegie Mellon University,12587,0,0,0
2009,212054,Drexel University,22493,0,0,0
2010,212054,Drexel University,23637,0,0,0
2011,212054,Drexel University,24860,0,0,0
2012,212054,Drexel University,25500,0,0,0
2013,212054,Drexel University,26132,0,0,0
2014,212054,Drexel University,26359,0,0,0
2011,215062,University of Pennsylvania,24832,0,0,0
2012,215062,University of Pennsylvania,24725,0,0,0
2013,215062,University of Pennsylvania,24630,0,0,0
2014,215062,University of Pennsylvania,24806,0,0,0
2001,243744,Stanford University,18591,0,0,0
2002,243744,Stanford University,18297,0,0,0
2003,243744,Stanford University,17824,0,0,0
2004,243744,Stanford University,18836,0,0,0
2005,243744,Stanford University,19042,1,3,36
2006,243744,Stanford University,17747,2,0,50
2007,243744,Stanford University,19782,1,3,61
2008,243744,Stanford University,17833,0,3,22
2009,243744,Stanford University,18498,0,4,61
2010,243744,Stanford University,19535,0,3,0
2011,243744,Stanford University,19945,0,3,1
2012,243744,Stanford University,18519,0,0,0
2013,243744,Stanford University,18346,0,0,7
2014,243744,Stanford University,16963,0,0,0
2001,366711,California State University-San Marcos,6496,0,0,0
2002,366711,California State University-San Marcos,7678,0,0,0
2003,366711,California State University-San Marcos,7777,0,1,16
2004,366711,California State University-San Marcos,7365,2,15,48
2005,366711,California State University-San Marcos,7502,0,1,42
2006,366711,California State University-San Marcos,8734,0,4,1
2007,366711,California State University-San Marcos,9159,0,0,0
2008,366711,California State University-San Marcos,9148,0,0,0
2009,366711,California State University-San Marcos,9767,0,0,0
2010,366711,California State University-San Marcos,9722,0,6,24
2011,366711,California State University-San Marcos,10276,1,22,61
2012,366711,California State University-San Marcos,10610,0,13,1
2013,366711,California State University-San Marcos,11300,0,92,10
2014,366711,California State University-San Marcos,12154,1,76,21
2008,426314,Embry-Riddle Aeronautical University-Worldwide,15225,0,0,0
2009,426314,Embry-Riddle Aeronautical University-Worldwide,15249,0,0,0
2010,426314,Embry-Riddle Aeronautical University-Worldwide,15488,0,0,0
2011,426314,Embry-Riddle Aeronautical University-Worldwide,15320,0,0,0
2012,426314,Embry-Riddle Aeronautical University-Worldwide,15562,0,0,0
2013,426314,Embry-Riddle Aeronautical University-Worldwide,14564,0,0,0
2014,426314,Embry-Riddle Aeronautical University-Worldwide,14176,0,0,0
2013,433387,Western Governors University,46733,0,0,0
2014,433387,Western Governors University,57821,0,0,0
2013,484631,University of Phoenix-California,40539,0,0,0
2014,484631,University of Phoenix-California,23257,0,0,0
